customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03222,Male,0,No,Yes,33,DSL,No,Month-to-month,No,Bank transfer (automatic),36.97,1558.14,No
CUST-03223,Female,0,Yes,No,13,DSL,No,Month-to-month,Yes,Electronic check,47.35,554.0,Yes
CUST-03224,Female,1,Yes,No,60,DSL,No,Month-to-month,Yes,Electronic check,46.72,2970.1,No
CUST-03225,Female,0,Yes,Yes,10,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),68.32,665.52,Yes
CUST-03226,Female,0,Yes,Yes,32,DSL,No,One year,Yes,Mailed check,42.67,1104.02,No
CUST-03227,Female,0,No,Yes,60,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),57.89,3496.36,No
CUST-03228,Male,0,Yes,No,32,Fiber optic,No,Month-to-month,Yes,Mailed check,73.2,2476.71,No
CUST-03229,Female,0,Yes,Yes,13,No,No internet service,Two year,Yes,Credit card (automatic),18.0,310.01,No
CUST-03230,Female,1,No,No,11,Fiber optic,No,Month-to-month,No,Electronic check,85.78,974.32,Yes
CUST-03231,Female,1,Yes,No,44,DSL,Yes,One year,No,Credit card (automatic),68.3,3008.05,No
CUST-03232,Male,0,Yes,Yes,9,No,No internet service,Month-to-month,No,Credit card (automatic),18.0,102.64,Yes
CUST-03233,Female,0,No,No,25,No,No internet service,Two year,Yes,Mailed check,19.25,588.8,No
CUST-03234,Male,0,No,Yes,44,Fiber optic,No,Two year,No,Electronic check,47.52,2038.78,No
CUST-03235,Female,0,No,Yes,27,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),63.41,1635.23,No
CUST-03236,Female,0,No,No,60,DSL,No,One year,Yes,Bank transfer (automatic),54.03,3291.08,No
CUST-03237,Male,0,No,Yes,50,Fiber optic,No,One year,Yes,Bank transfer (automatic),75.49,3738.49,No
CUST-03238,Female,0,Yes,Yes,9,Fiber optic,No,Month-to-month,Yes,Mailed check,64.63,735.37,Yes
CUST-03239,Female,1,No,No,59,DSL,No,One year,No,Credit card (automatic),48.2,2899.87,No
CUST-03240,Male,0,No,No,66,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),55.81,3590.1,No
CUST-03241,Male,0,Yes,No,14,DSL,No,Month-to-month,No,Mailed check,36.28,370.55,No
CUST-03242,Male,1,No,Yes,26,Fiber optic,Yes,Two year,Yes,Mailed check,76.57,1921.99,No
CUST-03243,Female,0,Yes,No,28,DSL,Yes,Month-to-month,Yes,Electronic check,40.01,1400.83,Yes
CUST-03244,Female,0,No,No,31,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),83.33,2554.72,Yes
CUST-03245,Female,0,No,Yes,33,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,684.99,No
CUST-03246,Female,0,No,No,65,DSL,No,Two year,No,Mailed check,33.21,2001.97,Yes
CUST-03247,Female,0,Yes,Yes,47,DSL,No,Month-to-month,Yes,Electronic check,39.25,1714.78,No
CUST-03248,Male,0,No,No,65,DSL,No,Month-to-month,Yes,Electronic check,39.55,2548.14,Yes
CUST-03249,Male,0,No,No,25,Fiber optic,No,One year,No,Electronic check,66.98,1878.63,Yes
CUST-03250,Male,0,Yes,No,38,No,No internet service,One year,Yes,Credit card (automatic),25.12,799.67,No
CUST-03251,Male,0,Yes,No,7,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),61.28,353.39,Yes
CUST-03252,Female,0,No,No,20,No,No internet service,Two year,Yes,Mailed check,23.05,569.2,Yes
CUST-03253,Male,0,Yes,Yes,42,No,No internet service,Month-to-month,Yes,Electronic check,19.8,1022.71,No
CUST-03254,Male,0,No,No,12,DSL,No,One year,No,Electronic check,40.55,539.09,No
CUST-03255,Male,0,No,Yes,70,Fiber optic,No,One year,No,Bank transfer (automatic),67.41,4799.8,No
CUST-03256,Male,0,Yes,Yes,19,Fiber optic,No,Month-to-month,Yes,Electronic check,68.14,1187.03,Yes
CUST-03257,Male,0,No,Yes,11,Fiber optic,Yes,Two year,No,Mailed check,67.12,579.57,No
CUST-03258,Male,0,Yes,No,56,DSL,No,Month-to-month,No,Credit card (automatic),47.32,2512.42,No
CUST-03259,Female,0,No,No,6,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),45.34,167.24,Yes
CUST-03260,Male,0,No,No,23,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),80.92,1888.23,No
CUST-03261,Male,0,Yes,No,14,Fiber optic,No,Month-to-month,Yes,Electronic check,96.36,1202.68,No
CUST-03262,Male,0,No,Yes,50,DSL,No,Two year,Yes,Electronic check,41.81,2120.55,No
CUST-03263,Female,0,No,No,61,DSL,No,Month-to-month,Yes,Credit card (automatic),55.43,3343.41,No
CUST-03264,Female,0,No,Yes,14,Fiber optic,No,Two year,Yes,Credit card (automatic),87.98,1164.22,No
CUST-03265,Female,0,Yes,No,30,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),66.66,2106.0,No
CUST-03266,Female,0,No,Yes,34,Fiber optic,Yes,Two year,No,Bank transfer (automatic),47.92,1514.2,No
CUST-03267,Female,0,No,No,50,DSL,Yes,Two year,Yes,Electronic check,63.63,3353.78,No
CUST-03268,Female,0,Yes,No,25,DSL,No,Month-to-month,No,Bank transfer (automatic),42.67,1166.45,No
CUST-03269,Male,0,No,No,38,Fiber optic,No,Month-to-month,Yes,Electronic check,67.65,2451.89,No
CUST-03270,Female,0,Yes,Yes,36,Fiber optic,No,One year,Yes,Electronic check,71.18,2706.75,No
CUST-03271,Male,1,No,Yes,0,DSL,No,Month-to-month,No,Mailed check,48.91,0.0,No
CUST-03272,Male,1,Yes,No,41,Fiber optic,Yes,Month-to-month,Yes,Electronic check,96.03,4092.4,No
CUST-03273,Female,1,No,No,41,Fiber optic,Yes,One year,No,Electronic check,57.44,2394.99,No
CUST-03274,Male,0,Yes,Yes,72,Fiber optic,No,Two year,Yes,Electronic check,85.17,5942.75,No
CUST-03275,Male,0,Yes,No,37,DSL,No,One year,Yes,Mailed check,60.35,2077.5,No
CUST-03276,Female,0,No,No,65,Fiber optic,No,Two year,Yes,Credit card (automatic),77.0,4956.4,Yes
CUST-03277,Male,0,No,No,25,No,No internet service,Month-to-month,Yes,Credit card (automatic),21.94,652.64,No
CUST-03278,Male,0,No,No,50,Fiber optic,No,One year,No,Electronic check,72.29,3594.02,No
CUST-03279,Female,0,No,No,65,DSL,No,Month-to-month,No,Electronic check,37.67,2425.08,No
CUST-03280,Female,0,Yes,No,11,DSL,Yes,One year,Yes,Credit card (automatic),32.41,361.33,No
CUST-03281,Male,0,No,Yes,41,DSL,Yes,One year,No,Electronic check,50.82,1844.21,No
CUST-03282,Female,1,Yes,No,67,No,No internet service,One year,No,Bank transfer (automatic),18.0,1304.91,No
CUST-03283,Female,0,Yes,No,40,No,No internet service,Two year,Yes,Electronic check,21.5,1020.76,No
CUST-03284,Male,0,No,Yes,65,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),56.54,3769.82,No
CUST-03285,Male,0,No,No,30,No,No internet service,One year,No,Electronic check,19.76,541.98,Yes
CUST-03286,Male,0,Yes,No,64,DSL,Yes,Month-to-month,No,Bank transfer (automatic),54.94,3409.96,No
CUST-03287,Male,1,Yes,No,45,Fiber optic,Yes,Month-to-month,Yes,Mailed check,72.09,3114.22,No
CUST-03288,Male,0,No,No,34,Fiber optic,No,Month-to-month,Yes,Electronic check,84.64,2741.78,Yes
CUST-03289,Male,1,Yes,No,15,Fiber optic,No,Two year,No,Mailed check,65.09,1248.1,Yes
CUST-03290,Male,0,Yes,No,12,Fiber optic,Yes,Month-to-month,No,Mailed check,84.16,1000.46,No
CUST-03291,Male,0,Yes,Yes,21,Fiber optic,No,One year,Yes,Credit card (automatic),70.51,1589.27,Yes
CUST-03292,Male,0,Yes,No,55,DSL,Yes,One year,No,Mailed check,53.18,3026.86,No
CUST-03293,Male,0,Yes,No,34,No,No internet service,Two year,Yes,Electronic check,18.0,629.11,No
CUST-03294,Male,0,No,Yes,28,DSL,Yes,One year,Yes,Mailed check,63.15,1656.4,No
CUST-03295,Male,0,Yes,Yes,34,DSL,No,Month-to-month,No,Electronic check,44.9,1588.84,No
CUST-03296,Female,1,No,No,25,No,No internet service,Month-to-month,Yes,Credit card (automatic),29.22,600.6,No
CUST-03297,Male,0,No,No,58,Fiber optic,No,One year,Yes,Credit card (automatic),76.58,4513.92,No
CUST-03298,Female,1,No,No,28,Fiber optic,No,Month-to-month,No,Electronic check,66.27,1731.13,Yes
CUST-03299,Female,0,No,No,34,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),60.42,2001.94,No
CUST-03300,Female,1,No,No,40,DSL,No,Month-to-month,Yes,Bank transfer (automatic),37.9,1463.46,No
CUST-03301,Female,0,No,No,47,DSL,No,Month-to-month,Yes,Electronic check,46.9,2372.17,No
CUST-03302,Male,0,No,Yes,24,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),59.76,1142.15,No
CUST-03303,Female,0,No,Yes,5,Fiber optic,Yes,Two year,Yes,Mailed check,84.3,701.19,No
CUST-03304,Male,0,No,No,50,Fiber optic,Yes,One year,Yes,Mailed check,64.99,3152.79,No
CUST-03305,Male,0,No,No,40,No,No internet service,Month-to-month,No,Mailed check,18.0,705.2,No
CUST-03306,Male,0,Yes,No,47,No,No internet service,Two year,No,Bank transfer (automatic),18.0,895.6,No
CUST-03307,Male,0,No,No,39,DSL,Yes,One year,No,Bank transfer (automatic),47.0,1872.31,No
CUST-03308,Male,0,No,No,37,No,No internet service,Two year,Yes,Mailed check,30.9,1244.54,No
CUST-03309,Male,0,Yes,No,69,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.06,1388.38,No
CUST-03310,Female,0,No,No,3,No,No internet service,Month-to-month,No,Mailed check,22.99,313.41,No
CUST-03311,Female,0,Yes,Yes,6,Fiber optic,No,One year,No,Bank transfer (automatic),52.32,401.71,No
CUST-03312,Male,0,Yes,No,68,DSL,No,Two year,No,Electronic check,54.19,3670.84,No
CUST-03313,Female,0,No,No,64,DSL,Yes,Month-to-month,Yes,Mailed check,41.08,2562.76,No
CUST-03314,Male,0,Yes,No,30,No,No internet service,Month-to-month,Yes,Mailed check,22.12,594.14,No
CUST-03315,Male,1,Yes,No,39,Fiber optic,No,One year,Yes,Electronic check,58.6,2440.59,Yes
CUST-03316,Female,0,Yes,No,32,No,No internet service,Two year,Yes,Electronic check,33.1,1269.82,No
CUST-03317,Female,0,No,Yes,72,Fiber optic,No,One year,No,Mailed check,52.67,3912.73,No
CUST-03318,Male,0,Yes,No,33,DSL,Yes,Two year,Yes,Electronic check,57.45,1516.12,No
CUST-03319,Male,0,No,Yes,55,Fiber optic,No,One year,Yes,Mailed check,55.94,2807.04,No
CUST-03320,Male,0,No,No,26,No,No internet service,Two year,Yes,Mailed check,18.0,467.09,No
CUST-03321,Male,0,No,No,27,DSL,Yes,Month-to-month,No,Bank transfer (automatic),38.46,1018.42,Yes
CUST-03322,Male,0,No,Yes,49,Fiber optic,No,Month-to-month,No,Credit card (automatic),72.42,3550.97,No
CUST-03323,Female,0,No,No,29,No,No internet service,One year,Yes,Credit card (automatic),30.7,1040.51,No
CUST-03324,Female,0,Yes,Yes,1,DSL,Yes,One year,No,Credit card (automatic),51.47,195.7,No
CUST-03325,Male,1,No,No,12,DSL,Yes,Month-to-month,Yes,Credit card (automatic),46.74,581.87,No
CUST-03326,Female,0,No,No,63,Fiber optic,No,Month-to-month,No,Electronic check,49.97,2965.24,Yes
CUST-03327,Male,0,Yes,No,26,No,No internet service,One year,No,Electronic check,24.61,492.36,No
CUST-03328,Male,0,Yes,No,7,Fiber optic,No,Two year,No,Electronic check,89.42,634.03,No
CUST-03329,Male,0,No,Yes,68,DSL,No,Month-to-month,No,Electronic check,30.9,2151.22,No
CUST-03330,Female,0,Yes,No,72,DSL,No,Two year,Yes,Credit card (automatic),33.98,2300.48,Yes
CUST-03331,Female,0,No,No,36,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),82.91,3064.02,Yes
CUST-03332,Female,0,Yes,No,45,DSL,No,Month-to-month,No,Bank transfer (automatic),60.62,2517.61,No
CUST-03333,Male,0,No,No,55,DSL,No,Month-to-month,No,Credit card (automatic),53.63,2630.07,No
CUST-03334,Female,0,Yes,No,4,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.19,0.0,Yes
CUST-03335,Male,1,No,No,21,DSL,No,Month-to-month,No,Mailed check,20.75,600.52,No
CUST-03336,Male,0,Yes,No,41,No,No internet service,One year,Yes,Electronic check,18.0,920.67,No
CUST-03337,Female,0,Yes,No,40,No,No internet service,One year,Yes,Credit card (automatic),18.0,528.61,No
CUST-03338,Male,0,Yes,Yes,24,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),78.44,1700.34,Yes
CUST-03339,Female,1,No,Yes,0,Fiber optic,No,Two year,No,Mailed check,58.33,91.31,No
CUST-03340,Female,0,No,No,69,DSL,No,Two year,No,Electronic check,42.07,2849.95,No
CUST-03341,Female,0,No,No,44,Fiber optic,No,Month-to-month,No,Credit card (automatic),68.52,3178.84,No
CUST-03342,Male,0,Yes,Yes,55,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),85.9,4813.86,No
CUST-03343,Male,0,No,Yes,31,DSL,No,Month-to-month,Yes,Mailed check,61.65,2021.12,Yes
CUST-03344,Female,0,Yes,No,37,Fiber optic,No,One year,Yes,Credit card (automatic),63.07,2234.96,No
CUST-03345,Female,1,Yes,No,32,DSL,Yes,Month-to-month,Yes,Mailed check,34.53,1158.22,No
CUST-03346,Female,0,No,No,31,DSL,No,One year,Yes,Credit card (automatic),46.9,1695.87,No
CUST-03347,Female,0,No,No,48,Fiber optic,No,One year,No,Bank transfer (automatic),78.15,3768.27,No
CUST-03348,Male,0,No,Yes,72,Fiber optic,No,One year,No,Bank transfer (automatic),66.51,4783.32,No
CUST-03349,Male,0,Yes,No,56,DSL,Yes,Month-to-month,No,Credit card (automatic),30.32,1645.64,No
CUST-03350,Female,1,Yes,No,48,DSL,Yes,Month-to-month,Yes,Credit card (automatic),48.89,2154.49,Yes
CUST-03351,Male,0,No,Yes,0,DSL,No,Month-to-month,No,Electronic check,27.9,0.0,Yes
CUST-03352,Female,0,Yes,No,37,Fiber optic,Yes,Two year,Yes,Credit card (automatic),66.0,2334.98,No
CUST-03353,Male,0,Yes,No,69,Fiber optic,No,One year,Yes,Mailed check,65.08,4293.2,No
CUST-03354,Female,0,No,No,29,DSL,No,One year,No,Electronic check,49.12,1239.26,No
CUST-03355,Female,0,No,No,40,Fiber optic,No,One year,No,Bank transfer (automatic),74.87,2701.02,No
CUST-03356,Male,0,Yes,No,23,No,No internet service,Month-to-month,Yes,Mailed check,31.98,641.64,No
CUST-03357,Male,0,Yes,No,13,Fiber optic,No,Month-to-month,No,Mailed check,82.99,1159.9,Yes
CUST-03358,Female,0,No,Yes,51,Fiber optic,No,Month-to-month,Yes,Mailed check,59.59,3001.11,No
CUST-03359,Male,0,Yes,No,22,Fiber optic,No,Month-to-month,Yes,Electronic check,55.77,1189.5,Yes
CUST-03360,Female,1,Yes,Yes,42,No,No internet service,Month-to-month,Yes,Electronic check,18.0,848.01,No
CUST-03361,Female,0,Yes,No,43,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.85,1529.23,No
CUST-03362,Female,0,No,No,61,DSL,No,One year,No,Electronic check,33.2,2298.0,No
CUST-03363,Male,0,No,No,68,DSL,No,Month-to-month,Yes,Bank transfer (automatic),52.67,3598.9,No
CUST-03364,Female,1,Yes,Yes,40,DSL,Yes,Month-to-month,No,Mailed check,57.63,2271.38,No
CUST-03365,Male,0,Yes,No,3,Fiber optic,No,Month-to-month,No,Electronic check,73.11,169.76,Yes
CUST-03366,Female,1,No,No,42,DSL,Yes,Month-to-month,No,Electronic check,27.45,1223.84,No
CUST-03367,Female,0,No,No,64,No,No internet service,Month-to-month,Yes,Mailed check,22.33,1410.36,No
CUST-03368,Male,0,No,No,34,DSL,No,Month-to-month,Yes,Credit card (automatic),33.08,1106.39,No
CUST-03369,Male,0,Yes,Yes,41,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),72.19,2949.41,No
CUST-03370,Male,0,No,No,55,DSL,No,Two year,Yes,Mailed check,49.9,2631.44,No
CUST-03371,Female,0,No,No,32,Fiber optic,Yes,Month-to-month,Yes,Electronic check,66.85,1859.34,No
CUST-03372,Male,0,No,No,30,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),67.49,1944.39,Yes
CUST-03373,Male,0,Yes,Yes,35,Fiber optic,Yes,Month-to-month,No,Mailed check,77.68,2893.7,No
CUST-03374,Female,0,No,No,62,Fiber optic,Yes,Month-to-month,Yes,Mailed check,63.83,4126.72,No
CUST-03375,Female,0,Yes,No,35,Fiber optic,No,Month-to-month,Yes,Mailed check,82.68,3006.57,No
CUST-03376,Female,0,Yes,No,23,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),61.8,1362.15,No
CUST-03377,Female,0,Yes,Yes,43,No,No internet service,Two year,No,Electronic check,28.79,1143.11,No
CUST-03378,Female,0,No,No,50,Fiber optic,No,Two year,No,Credit card (automatic),57.79,3084.45,No
CUST-03379,Female,1,Yes,Yes,66,Fiber optic,Yes,One year,Yes,Mailed check,62.9,4021.42,No
CUST-03380,Male,1,No,No,65,Fiber optic,Yes,Month-to-month,No,Mailed check,79.35,5162.48,No
CUST-03381,Female,0,No,No,57,No,No internet service,Month-to-month,Yes,Credit card (automatic),25.83,1675.05,No
CUST-03382,Female,0,No,Yes,56,Fiber optic,Yes,Month-to-month,No,Mailed check,73.87,4151.59,Yes
CUST-03383,Female,0,Yes,No,32,No,No internet service,One year,Yes,Electronic check,18.76,565.1,No
CUST-03384,Female,0,No,No,25,No,No internet service,Month-to-month,No,Electronic check,18.89,611.43,Yes
CUST-03385,Female,1,Yes,No,41,DSL,No,One year,Yes,Bank transfer (automatic),37.58,1549.42,No
CUST-03386,Male,0,Yes,No,51,DSL,Yes,Month-to-month,No,Bank transfer (automatic),24.6,1278.14,No
CUST-03387,Female,0,Yes,No,37,Fiber optic,Yes,Month-to-month,No,Mailed check,86.59,3385.6,No
CUST-03388,Female,0,Yes,No,15,Fiber optic,No,Month-to-month,No,Electronic check,70.62,753.91,Yes
CUST-03389,Male,0,No,No,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,61.38,104.44,Yes
CUST-03390,Female,1,Yes,No,4,No,No internet service,One year,No,Mailed check,18.0,0.0,No
CUST-03391,Male,0,Yes,No,31,Fiber optic,Yes,One year,Yes,Mailed check,86.86,2667.79,No
CUST-03392,Female,0,No,No,57,DSL,Yes,Month-to-month,No,Mailed check,40.46,2319.77,No
CUST-03393,Female,0,Yes,No,57,Fiber optic,Yes,Month-to-month,Yes,Mailed check,58.64,3261.42,No
CUST-03394,Male,1,Yes,Yes,58,DSL,No,Two year,Yes,Bank transfer (automatic),48.21,2823.6,No
CUST-03395,Male,0,Yes,No,51,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),78.32,4040.56,No
CUST-03396,Female,1,Yes,Yes,1,No,No internet service,One year,Yes,Bank transfer (automatic),18.0,42.41,No
CUST-03397,Male,1,No,No,64,DSL,Yes,Month-to-month,No,Mailed check,35.59,2291.13,No
CUST-03398,Female,0,Yes,No,69,No,No internet service,One year,Yes,Electronic check,18.0,1227.89,No
CUST-03399,Male,1,Yes,Yes,62,No,No internet service,One year,No,Bank transfer (automatic),23.28,1431.61,Yes
CUST-03400,Female,0,No,No,32,DSL,No,Month-to-month,Yes,Electronic check,53.03,1706.49,No
CUST-03401,Female,0,Yes,Yes,15,No,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,156.91,No
CUST-03402,Female,0,No,No,66,Fiber optic,Yes,Month-to-month,Yes,Mailed check,82.51,5598.07,No
CUST-03403,Male,0,No,No,13,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),67.91,871.9,No
CUST-03404,Female,0,Yes,No,57,DSL,No,One year,Yes,Credit card (automatic),32.96,1830.31,No
CUST-03405,Male,0,Yes,No,70,DSL,Yes,Month-to-month,No,Mailed check,44.85,3187.0,No
CUST-03406,Male,0,Yes,Yes,65,Fiber optic,Yes,Month-to-month,Yes,Electronic check,63.69,4126.09,No
CUST-03407,Male,0,Yes,No,38,DSL,Yes,One year,Yes,Credit card (automatic),45.24,1868.23,No
CUST-03408,Female,0,No,No,60,DSL,Yes,Two year,Yes,Mailed check,42.65,2666.36,No
CUST-03409,Female,0,No,Yes,60,No,No internet service,Month-to-month,No,Mailed check,18.0,1091.15,Yes
CUST-03410,Male,0,Yes,No,71,Fiber optic,No,One year,Yes,Electronic check,63.6,4628.27,No
CUST-03411,Male,1,Yes,Yes,26,Fiber optic,No,Month-to-month,Yes,Mailed check,57.96,1535.19,Yes
CUST-03412,Female,1,Yes,No,45,No,No internet service,One year,Yes,Mailed check,18.0,671.51,No
CUST-03413,Male,0,No,Yes,59,DSL,No,Month-to-month,Yes,Credit card (automatic),52.48,3203.1,No
CUST-03414,Male,0,No,No,16,DSL,No,One year,Yes,Bank transfer (automatic),73.41,946.51,Yes
CUST-03415,Female,0,Yes,Yes,16,Fiber optic,No,Month-to-month,Yes,Mailed check,83.26,910.14,No
CUST-03416,Male,0,No,Yes,28,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),54.05,1597.16,No
CUST-03417,Female,0,Yes,No,26,DSL,No,Two year,No,Credit card (automatic),37.46,1027.19,No
CUST-03418,Female,0,No,No,54,Fiber optic,Yes,Month-to-month,Yes,Electronic check,84.4,4602.81,Yes
CUST-03419,Male,0,No,Yes,68,DSL,No,Month-to-month,No,Bank transfer (automatic),47.96,3428.03,No
CUST-03420,Male,0,No,No,11,Fiber optic,No,Month-to-month,Yes,Electronic check,57.22,626.45,Yes
CUST-03421,Female,0,Yes,No,23,Fiber optic,No,One year,Yes,Electronic check,81.1,1819.91,Yes
CUST-03422,Female,0,Yes,No,67,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),71.73,4901.51,No
CUST-03423,Female,1,No,Yes,43,DSL,Yes,One year,No,Credit card (automatic),50.03,2065.63,No
CUST-03424,Male,0,Yes,No,14,DSL,No,Month-to-month,No,Credit card (automatic),33.35,438.33,Yes
CUST-03425,Female,0,Yes,No,44,No,No internet service,One year,No,Mailed check,18.0,822.31,No
CUST-03426,Female,0,No,No,63,No,No internet service,Two year,Yes,Electronic check,28.18,1815.24,No
CUST-03427,Male,0,No,No,27,Fiber optic,Yes,Month-to-month,No,Electronic check,60.67,1598.13,No
CUST-03428,Female,0,No,No,35,DSL,No,Month-to-month,Yes,Electronic check,46.79,1578.79,No
CUST-03429,Female,0,No,No,44,Fiber optic,No,Month-to-month,No,Mailed check,54.44,2260.97,Yes
CUST-03430,Male,0,No,No,61,DSL,No,Month-to-month,No,Mailed check,40.38,2368.72,Yes
CUST-03431,Male,0,Yes,No,41,DSL,No,One year,Yes,Bank transfer (automatic),56.75,2545.04,No
CUST-03432,Female,0,No,No,69,DSL,Yes,Two year,Yes,Electronic check,37.82,2577.71,No
CUST-03433,Male,0,No,No,55,DSL,Yes,Two year,No,Electronic check,50.43,2796.36,No
CUST-03434,Male,0,No,No,30,DSL,Yes,Two year,Yes,Electronic check,47.23,1237.95,No
CUST-03435,Male,0,Yes,No,35,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),55.24,2240.99,No
CUST-03436,Female,1,Yes,No,50,No,No internet service,One year,No,Electronic check,18.0,796.62,No
CUST-03437,Male,0,No,Yes,5,Fiber optic,No,Month-to-month,Yes,Electronic check,51.31,115.54,Yes
CUST-03438,Female,0,Yes,Yes,16,Fiber optic,Yes,Two year,Yes,Mailed check,69.5,1104.66,No
CUST-03439,Female,1,Yes,Yes,17,DSL,No,One year,No,Electronic check,44.46,648.72,No
CUST-03440,Female,0,No,Yes,58,No,No internet service,Month-to-month,No,Mailed check,18.0,1087.8,No
CUST-03441,Female,0,No,No,60,DSL,Yes,One year,Yes,Credit card (automatic),61.04,3481.0,No
CUST-03442,Male,0,Yes,Yes,59,DSL,Yes,One year,No,Electronic check,37.13,2327.12,No
CUST-03443,Male,0,Yes,Yes,7,Fiber optic,Yes,Two year,Yes,Electronic check,51.8,475.38,No
CUST-03444,Male,0,Yes,No,21,Fiber optic,No,One year,Yes,Electronic check,59.47,1234.63,No
CUST-03445,Female,1,No,Yes,22,No,No internet service,Two year,Yes,Electronic check,18.0,197.34,No
CUST-03446,Female,1,No,Yes,1,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),73.24,0.0,Yes
